"","X","tree_id","division","family","genus","species","latitude","longitude","stem_diameter_cm","height_m","crown_radius_m","height_outlier","crown_radius_outlier","reference_id","count","pft"
"16014",434825,"T_434825","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus dalrympleana",-41.63,146.259,90.3,41,NA,"N","N",59,1,"subalpine_tree"
"16015",434922,"T_434922","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus dalrympleana",-36.746,148.002,93.9,36.6,NA,"N","N",59,1,"subalpine_tree"
"16016",435196,"T_435196","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus dalrympleana",-37.64,146.496,111.6,32.1,NA,"N","N",59,1,"subalpine_tree"
"16017",435237,"T_435237","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus dalrympleana",-36.602,147.996,116,34.3,NA,"N","N",59,1,"subalpine_tree"
"16018",435324,"T_435324","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus dalrympleana",-36.359,147.585,129.4,55.2,NA,"N","N",59,1,"subalpine_tree"
"16019",435467,"T_435467","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus dalrympleana",-41.311,147.539,225.3,51.3,NA,"N","N",59,1,"subalpine_tree"
"16992",429194,"T_429194","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus andrewsii",-30.157,152.727,38.8,33.2,NA,"N","N",59,173,"tall_sclerophyll_resprout"
"16993",434716,"T_434716","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus andrewsii",-30.157,152.727,86.7,48,NA,"N","N",59,173,"tall_sclerophyll_resprout"
"16994",434794,"T_434794","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus andrewsii",-30.157,152.727,89.3,39.6,NA,"N","N",59,173,"tall_sclerophyll_resprout"
"16995",435094,"T_435094","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus andrewsii",-30.157,152.727,103.9,41.7,NA,"N","N",59,173,"tall_sclerophyll_resprout"
"16996",435194,"T_435194","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus andrewsii",-30.157,152.727,111.4,52.7,NA,"N","N",59,173,"tall_sclerophyll_resprout"
"16997",435223,"T_435223","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus andrewsii",-30.157,152.727,114.8,48.1,NA,"N","N",59,173,"tall_sclerophyll_resprout"
"16998",435233,"T_435233","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus andrewsii",-30.157,152.727,115.7,42.6,NA,"N","N",59,173,"tall_sclerophyll_resprout"
"16999",435293,"T_435293","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus andrewsii",-30.157,152.727,123.1,41.5,NA,"N","N",59,173,"tall_sclerophyll_resprout"
"17000",435306,"T_435306","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus andrewsii",-30.157,152.727,124.8,47.8,NA,"N","N",59,173,"tall_sclerophyll_resprout"
"17001",435410,"T_435410","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus andrewsii",-30.157,152.727,153.3,60.1,NA,"N","N",59,173,"tall_sclerophyll_resprout"
"17002",435448,"T_435448","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus andrewsii",-30.157,152.727,208.8,50.9,NA,"N","N",59,173,"tall_sclerophyll_resprout"
"17433",393250,"T_393250","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,10.1,9.2,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17434",394334,"T_394334","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,10.4,7.7,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17435",395741,"T_395741","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.546,115.952,10.8,8.7,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17436",396048,"T_396048","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,10.9,14.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17437",396059,"T_396059","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,10.9,13.3,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17438",396885,"T_396885","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.546,115.952,11,11.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17439",396897,"T_396897","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,11,13.9,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17440",397846,"T_397846","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,11.3,13.8,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17441",399267,"T_399267","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,11.8,14.7,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17442",399572,"T_399572","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,11.9,8.8,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17443",399573,"T_399573","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.546,115.952,11.9,13,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17444",400296,"T_400296","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.546,115.952,12,9.8,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17445",400301,"T_400301","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,12,11.1,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17446",400302,"T_400302","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,12,12.3,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17447",400550,"T_400550","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,12.1,15.2,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17448",400551,"T_400551","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,12.1,15.2,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17449",401618,"T_401618","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,12.5,9.9,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17450",401619,"T_401619","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.546,115.952,12.5,9.6,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17451",401881,"T_401881","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,12.6,8.9,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17452",402383,"T_402383","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,12.8,7.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17453",402625,"T_402625","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,12.9,14.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17454",402628,"T_402628","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,12.9,16,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17455",403287,"T_403287","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,13,13.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17456",403802,"T_403802","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,13.2,24.3,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17457",403803,"T_403803","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,13.2,12.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17458",403811,"T_403811","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,13.2,18,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17459",404024,"T_404024","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.546,115.952,13.3,12.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17460",404028,"T_404028","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,13.3,15.8,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17461",405155,"T_405155","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.546,115.952,13.8,12.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17462",405880,"T_405880","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,14,13,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17463",406110,"T_406110","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,14.1,16.2,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17464",407401,"T_407401","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.546,115.952,14.7,12.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17465",407786,"T_407786","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,14.9,11,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17466",408348,"T_408348","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,15,23.2,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17467",409423,"T_409423","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,15.6,23.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17468",409787,"T_409787","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.546,115.952,15.8,14,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17469",409790,"T_409790","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,15.8,13,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17470",410519,"T_410519","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,16.1,20.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17471",410970,"T_410970","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,16.4,15,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17472",410973,"T_410973","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,16.4,18.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17473",411139,"T_411139","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,16.5,13.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17474",411145,"T_411145","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,16.5,21.6,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17475",411427,"T_411427","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.546,115.952,16.7,13.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17476",411432,"T_411432","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,16.7,24.8,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17477",412881,"T_412881","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,17.5,16.6,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17478",413421,"T_413421","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.546,115.952,17.9,15.9,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17479",413803,"T_413803","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,18,21.3,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17480",413949,"T_413949","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,18.1,19.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17481",414460,"T_414460","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,18.5,19.8,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17482",414556,"T_414556","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,18.6,21.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17483",414927,"T_414927","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,18.9,13.8,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17484",415634,"T_415634","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,19.3,18.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17485",415636,"T_415636","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,19.3,18.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17486",415762,"T_415762","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,19.4,21.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17487",416224,"T_416224","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,19.8,20.2,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17488",416320,"T_416320","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,19.9,16.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17489",416629,"T_416629","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,20,25.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17490",416842,"T_416842","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,20.2,15,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17491",417058,"T_417058","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,20.4,21.3,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17492",417394,"T_417394","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,20.7,17,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17493",417904,"T_417904","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,21,21.3,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17494",418380,"T_418380","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,21.5,20.6,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17495",418483,"T_418483","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,21.6,15,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17496",419075,"T_419075","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,22,24.8,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17497",419076,"T_419076","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,22,17,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17498",419337,"T_419337","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,22.3,21.1,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17499",419514,"T_419514","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,22.5,28.7,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17500",419777,"T_419777","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,22.8,26.1,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17501",419866,"T_419866","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,22.9,23.9,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17502",419869,"T_419869","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,22.9,22,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17503",420359,"T_420359","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,23.3,24.3,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17504",420361,"T_420361","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,23.3,23.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17505",420498,"T_420498","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,23.5,28.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17506",420722,"T_420722","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.546,115.952,23.8,19.1,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17507",421389,"T_421389","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,24.4,24.3,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17508",421390,"T_421390","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,24.4,20.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17509",421486,"T_421486","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,24.5,22.6,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17510",421633,"T_421633","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,24.7,17.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17511",421634,"T_421634","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,24.7,26.2,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17512",421702,"T_421702","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,24.8,25.9,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17513",421703,"T_421703","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,24.8,25.1,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17514",422027,"T_422027","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,25,25,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17515",422028,"T_422028","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,25,25.7,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17516",422455,"T_422455","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,25.6,17.1,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17517",422584,"T_422584","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,25.8,27.9,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17518",423028,"T_423028","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,26.3,19.2,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17519",423029,"T_423029","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,26.3,26.1,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17520",423157,"T_423157","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,26.5,26.3,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17521",423276,"T_423276","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,26.7,29.2,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17522",423334,"T_423334","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,26.8,25.7,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17523",423335,"T_423335","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,26.8,29,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17524",423380,"T_423380","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,26.9,27.6,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17525",424120,"T_424120","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,27.9,22.7,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17526",424121,"T_424121","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,27.9,24.7,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17527",424424,"T_424424","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,28.2,28.8,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17528",424565,"T_424565","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,28.5,29.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17529",424608,"T_424608","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,28.6,25.8,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17530",424609,"T_424609","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,28.6,26,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17531",424610,"T_424610","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.546,115.952,28.6,20.1,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17532",424686,"T_424686","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,28.8,33.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17533",425028,"T_425028","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,29.2,28.9,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17534",425079,"T_425079","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,29.3,28,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17535",425139,"T_425139","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,29.4,23.7,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17536",425143,"T_425143","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,29.4,25.1,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17537",425233,"T_425233","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,29.6,33.1,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17538",425336,"T_425336","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,29.8,30.8,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17539",425337,"T_425337","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,29.8,28.7,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17540",425618,"T_425618","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,30.1,24.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17541",425620,"T_425620","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.981,116.879,30.1,27.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17542",425680,"T_425680","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,30.2,29.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17543",425681,"T_425681","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.508,116.124,30.2,30.3,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17544",425732,"T_425732","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,30.3,31.9,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17545",426149,"T_426149","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,31,27,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17546",426233,"T_426233","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.449,116.249,31.2,26.5,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17547",426446,"T_426446","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,31.8,29.4,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17548",426767,"T_426767","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.85,116.687,32.4,27.2,NA,"N","N",59,72,"tall_sclerophyll_resprout"
"17549",427093,"T_427093","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus diversicolor",-34.825,116.786,33,31,NA,"N","N",59,72,"tall_sclerophyll_resprout"
